67.195.112.32,2011/01/02,02:39:40,"GET /ddbms/publications/ozsu/multi/main.ps.Z HTTP/1.0",200,89753
193.252.149.15,2011/01/02,02:40:53,"GET /~tozsu/seminars/sybase/?S=D HTTP/1.1",200,2006
220.181.108.95,2011/01/02,02:40:57,"GET /templates/littlecampaignlogo.gif HTTP/1.1",200,1228
67.195.112.32,2011/01/02,02:41:03,"GET /~tozsu/Pens/Others/?S=D HTTP/1.0",200,4721
193.252.149.16,2011/01/02,02:42:04,"GET /robots.txt HTTP/1.1",404,301
193.252.149.16,2011/01/02,02:42:06,"GET /~tozsu/students.html HTTP/1.1",200,4115
95.108.158.230,2011/01/02,02:42:39,"GET /~tozsu/Pens/Waterman/Leman100Wood.jpg HTTP/1.1",200,27677
77.88.30.248,2011/01/02,02:43:12,"GET /~kmsalem/lib/lib/grae93.pdf HTTP/1.1",301,355
66.249.71.5,2011/01/02,02:44:25,"GET /db_seminars/notes/osborn.pdf HTTP/1.1",200,165890
67.195.112.32,2011/01/02,02:45:16,"GET /db_seminars/notes/raymond.pdf HTTP/1.0",200,373374
95.108.158.230,2011/01/02,02:45:53,"GET /~tozsu/Pens/Waterman/Leman100Blk.jpg HTTP/1.1",200,45464
220.181.108.91,2011/01/02,02:46:46,"GET /templates/valid-html401.gif HTTP/1.1",200,2306
67.195.112.32,2011/01/02,02:47:46,"GET /ddbms/publications/tigukat/cbm96/cbm.ps.Z HTTP/1.0",200,131856
95.108.158.230,2011/01/02,02:49:15,"GET /images/ab.gif HTTP/1.1",200,1729
220.181.108.95,2011/01/02,02:51:02,"GET /~plragde/photos/img_1438.jpg HTTP/1.1",301,356
205.188.116.198,2011/01/02,02:51:40,"GET /~tozsu/Pens/Sheaffer.html HTTP/1.1",200,23729
205.188.116.13,2011/01/02,02:51:40,"GET /~tozsu/Pens/Sheaffer/BalanceCdn.jpg HTTP/1.1",200,9593
205.188.117.70,2011/01/02,02:51:40,"GET /~tozsu/Pens/Sheaffer/AdmiralStriped.jpg HTTP/1.1",200,10023
205.188.116.73,2011/01/02,02:51:40,"GET /~tozsu/Pens/Sheaffer/Fineline.jpg HTTP/1.1",200,30614
205.188.116.15,2011/01/02,02:51:40,"GET /~tozsu/Pens/Sheaffer/Sheaffer630.jpg HTTP/1.1",200,53076
205.188.116.70,2011/01/02,02:51:41,"GET /~tozsu/Pens/Sheaffer/ImperialSilver.jpg HTTP/1.1",200,37147
205.188.117.13,2011/01/02,02:51:41,"GET /~tozsu/Pens/Sheaffer/ImperialHatch.jpg HTTP/1.1",200,10843
205.188.117.74,2011/01/02,02:51:42,"GET /~tozsu/Pens/Sheaffer/ImperialSet.jpg HTTP/1.1",200,11819
205.188.117.66,2011/01/02,02:51:42,"GET /~tozsu/Pens/Sheaffer/ImperialGreen.jpg HTTP/1.1",200,52314
205.188.116.132,2011/01/02,02:51:42,"GET /~tozsu/Pens/Sheaffer/Imperial2Burg.jpg HTTP/1.1",200,8930
205.188.116.5,2011/01/02,02:51:42,"GET /~tozsu/Pens/Sheaffer/LifetimeCdnBlack.jpg HTTP/1.1",200,9575
205.188.116.204,2011/01/02,02:51:43,"GET /~tozsu/Pens/Sheaffer/LifetimeBlack.jpg HTTP/1.1",200,9591
205.188.117.20,2011/01/02,02:51:43,"GET /~tozsu/Pens/Sheaffer/LifetimeGray.jpg HTTP/1.1",200,10417
205.188.116.209,2011/01/02,02:51:43,"GET /~tozsu/Pens/Sheaffer/LifetimeSrBlack.jpg HTTP/1.1",200,9849
205.188.117.67,2011/01/02,02:51:43,"GET /~tozsu/Pens/Sheaffer/LifetimeSrGreen.jpg HTTP/1.1",200,13552
205.188.116.70,2011/01/02,02:51:43,"GET /~tozsu/Pens/Sheaffer/LifetimeSrlBrown.jpg HTTP/1.1",200,10646
205.188.116.210,2011/01/02,02:51:44,"GET /~tozsu/Pens/Sheaffer/PFM1Black.jpg HTTP/1.1",200,12862
205.188.117.66,2011/01/02,02:51:44,"GET /~tozsu/Pens/Sheaffer/PFM1Burgundy.jpg HTTP/1.1",200,12888
205.188.117.69,2011/01/02,02:51:44,"GET /~tozsu/Pens/Sheaffer/PFM2Green.jpg HTTP/1.1",200,12369
205.188.117.18,2011/01/02,02:51:44,"GET /~tozsu/Pens/Sheaffer/PFM4Blue.jpg HTTP/1.1",200,12485
205.188.117.6,2011/01/02,02:51:44,"GET /~tozsu/Pens/Sheaffer/PFM3Black.jpg HTTP/1.1",200,9725
205.188.117.14,2011/01/02,02:51:44,"GET /~tozsu/Pens/Sheaffer/PFM5Gray.jpg HTTP/1.1",200,8853
205.188.117.13,2011/01/02,02:51:45,"GET /~tozsu/Pens/Sheaffer/PFM5Black.jpg HTTP/1.1",200,26976
205.188.116.5,2011/01/02,02:51:45,"GET /~tozsu/Pens/Sheaffer/SaratogaBurgundy.jpg HTTP/1.1",200,57763
205.188.116.19,2011/01/02,02:51:45,"GET /~tozsu/Pens/Sheaffer/SaratogaBlack2.jpg HTTP/1.1",200,8700
205.188.116.207,2011/01/02,02:51:45,"GET /~tozsu/Pens/Sheaffer/SaratogaBlack.jpg HTTP/1.1",200,9388
205.188.117.65,2011/01/02,02:51:46,"GET /~tozsu/Pens/Sheaffer/SaratogaGreen.jpg HTTP/1.1",200,9151
205.188.117.76,2011/01/02,02:51:46,"GET /~tozsu/Pens/Sheaffer/SaratogaOrange.jpg HTTP/1.1",200,9843
205.188.117.5,2011/01/02,02:51:46,"GET /~tozsu/Pens/Sheaffer/SaratogaPeach.jpg HTTP/1.1",200,8793
205.188.117.13,2011/01/02,02:51:47,"GET /~tozsu/Pens/Sheaffer/SnorkelBlack.jpg HTTP/1.1",200,9052
205.188.117.68,2011/01/02,02:51:47,"GET /~tozsu/Pens/Sheaffer/SaratogaBlueSet.jpg HTTP/1.1",200,12100
205.188.117.16,2011/01/02,02:51:47,"GET /~tozsu/Pens/Sheaffer/SaratogaSet.jpg HTTP/1.1",200,11470
205.188.117.68,2011/01/02,02:51:47,"GET /~tozsu/Pens/Sheaffer/SnorkelBlue.jpg HTTP/1.1",200,12457
205.188.116.206,2011/01/02,02:51:47,"GET /~tozsu/Pens/Sheaffer/SnorkelBurgundy.jpg HTTP/1.1",200,11920
205.188.116.10,2011/01/02,02:51:47,"GET /~tozsu/Pens/Sheaffer/SnorkelFather.jpg HTTP/1.1",200,9135
205.188.117.75,2011/01/02,02:51:47,"GET /~tozsu/Pens/Sheaffer/StatesmanBlack.jpg HTTP/1.1",200,12227
205.188.112.104,2011/01/02,02:51:48,"GET /~tozsu/Pens/Sheaffer/Triumph1250.jpg HTTP/1.1",200,10189
205.188.117.77,2011/01/02,02:51:48,"GET /~tozsu/Pens/Sheaffer/TriumphGold.jpg HTTP/1.1",200,9653
65.8.191.160,2011/01/02,02:51:48,"GET /~tozsu/Pens/Sheaffer/Triumph1250.jpg HTTP/1.1",200,10189
205.188.116.68,2011/01/02,02:51:48,"GET /~tozsu/Pens/Sheaffer/TriumphSteel.jpg HTTP/1.1",200,9497
205.188.112.104,2011/01/02,02:51:48,"GET /~tozsu/Pens/Sheaffer/Bamboo.jpg HTTP/1.1",200,10553
205.188.116.5,2011/01/02,02:51:48,"GET /~tozsu/Pens/Sheaffer/TuckawayGreen.jpg HTTP/1.1",200,12332
205.188.117.18,2011/01/02,02:51:48,"GET /~tozsu/Pens/Sheaffer/Balance2Blue.jpg HTTP/1.1",200,19594
205.188.116.18,2011/01/02,02:51:48,"GET /~tozsu/Pens/Sheaffer/Balance2Brown.jpg HTTP/1.1",200,41307
205.188.116.8,2011/01/02,02:51:49,"GET /~tozsu/Pens/Sheaffer/Balance2Black.jpg HTTP/1.1",200,10104
205.188.116.196,2011/01/02,02:51:49,"GET /~tozsu/Pens/Sheaffer/balancetigereye.jpg HTTP/1.1",200,30364
205.188.116.200,2011/01/02,02:51:49,"GET /~tozsu/Pens/Sheaffer/Balance2Burgundy.jpg HTTP/1.1",200,54498
205.188.117.71,2011/01/02,02:51:49,"GET /~tozsu/Pens/Sheaffer/Balance2Green.jpg HTTP/1.1",200,46130
205.188.116.196,2011/01/02,02:51:50,"GET /~tozsu/Pens/Sheaffer/Balance2Redswirl.jpg HTTP/1.1",200,44842
205.188.116.135,2011/01/02,02:51:51,"GET /~tozsu/Pens/Sheaffer/BalanceLE.jpg HTTP/1.1",200,11889
205.188.117.80,2011/01/02,02:51:51,"GET /~tozsu/Pens/Sheaffer/BalanceMillenium.jpg HTTP/1.1",200,33253
205.188.116.135,2011/01/02,02:51:52,"GET /~tozsu/Pens/Sheaffer/Commemorative.jpg HTTP/1.1",200,11306
205.188.116.78,2011/01/02,02:51:52,"GET /~tozsu/Pens/Sheaffer/ConnaisseurGold.jpg HTTP/1.1",200,12068
205.188.116.65,2011/01/02,02:51:52,"GET /~tozsu/Pens/Sheaffer/ConnaisseurTortoise.jpg HTTP/1.1",200,16062
205.188.117.69,2011/01/02,02:51:53,"GET /~tozsu/Pens/Sheaffer/Connaisseur823.jpg HTTP/1.1",200,63419
205.188.116.130,2011/01/02,02:51:53,"GET /~tozsu/Pens/Sheaffer/GrandConnaisseurBlack.jpg HTTP/1.1",200,62518
205.188.116.14,2011/01/02,02:51:53,"GET /~tozsu/Pens/Sheaffer/ConnisseurHerringbone.jpg HTTP/1.1",200,30390
205.188.116.80,2011/01/02,02:51:53,"GET /~tozsu/Pens/Sheaffer/ConnaisseurBlue.jpg HTTP/1.1",200,46848
205.188.116.12,2011/01/02,02:51:54,"GET /~tozsu/Pens/Sheaffer/ConnaisseurBurgundy.jpg HTTP/1.1",200,43276
205.188.116.138,2011/01/02,02:51:55,"GET /~tozsu/Pens/Sheaffer/ConnaisseurGreen.jpg HTTP/1.1",200,47992
205.188.116.132,2011/01/02,02:51:56,"GET /~tozsu/Pens/Sheaffer/CrestBlGold.jpg HTTP/1.1",200,12312
205.188.116.199,2011/01/02,02:51:56,"GET /~tozsu/Pens/Sheaffer/CrestGold.jpg HTTP/1.1",200,4856
205.188.117.71,2011/01/02,02:51:56,"GET /~tozsu/Pens/Sheaffer/CrestBrown.jpg HTTP/1.1",200,11650
205.188.116.15,2011/01/02,02:51:56,"GET /~tozsu/Pens/Sheaffer/CrestYellow.jpg HTTP/1.1",200,9061
205.188.116.15,2011/01/02,02:51:57,"GET /~tozsu/Pens/Sheaffer/CrestRed.jpg HTTP/1.1",200,22036
205.188.116.201,2011/01/02,02:51:57,"GET /~tozsu/Pens/Sheaffer/CrestBlue.jpg HTTP/1.1",200,21379
205.188.116.210,2011/01/02,02:51:57,"GET /~tozsu/Pens/Sheaffer/CrestGreen.jpg HTTP/1.1",200,31651
205.188.116.142,2011/01/02,02:51:57,"GET /~tozsu/Pens/Sheaffer/Everest.jpg HTTP/1.1",200,29108
205.188.116.79,2011/01/02,02:51:57,"GET /~tozsu/Pens/Sheaffer/IntrigueWhaleShark.jpg HTTP/1.1",200,80796
205.188.116.75,2011/01/02,02:51:58,"GET /~tozsu/Pens/Sheaffer/IntrigueSilkenBark.jpg HTTP/1.1",200,55000
205.188.116.80,2011/01/02,02:51:58,"GET /~tozsu/Pens/Sheaffer/LegacyBlack.jpg HTTP/1.1",200,12575
205.188.116.140,2011/01/02,02:51:59,"GET /~tozsu/Pens/Sheaffer/LegacyBlue.jpg HTTP/1.1",200,17767
205.188.117.72,2011/01/02,02:52:00,"GET /~tozsu/Pens/Sheaffer/LegacySilver.jpg HTTP/1.1",200,18063
205.188.116.198,2011/01/02,02:52:00,"GET /~tozsu/Pens/Sheaffer/LegacyGreen.jpg HTTP/1.1",200,17189
205.188.116.67,2011/01/02,02:52:00,"GET /~tozsu/Pens/Sheaffer/LegacyBurgundy.jpg HTTP/1.1",200,9930
205.188.116.197,2011/01/02,02:52:01,"GET /~tozsu/Pens/Sheaffer/legacyfullblack.jpg HTTP/1.1",200,33566
205.188.116.200,2011/01/02,02:52:01,"GET /~tozsu/Pens/Sheaffer/Legacy2.jpg HTTP/1.1",200,7867
205.188.116.136,2011/01/02,02:52:01,"GET /~tozsu/Pens/Sheaffer/Legacy2BlackSilver.jpg HTTP/1.1",200,26997
205.188.116.13,2011/01/02,02:52:01,"GET /~tozsu/Pens/Sheaffer/Legacy2BlackPearl.jpg HTTP/1.1",200,35542
205.188.117.11,2011/01/02,02:52:01,"GET /~tozsu/Pens/Sheaffer/Legacy2Gold.jpg HTTP/1.1",200,42558
205.188.116.139,2011/01/02,02:52:02,"GET /~tozsu/Pens/Sheaffer/Legacy2Silver.jpg HTTP/1.1",200,39508
205.188.117.19,2011/01/02,02:52:02,"GET /~tozsu/Pens/Sheaffer/LegacyHeritageSkinBl.jpg HTTP/1.1",200,60141
205.188.117.17,2011/01/02,02:52:03,"GET /~tozsu/Pens/Sheaffer/LegacyHeritageCobalt.jpg HTTP/1.1",200,36440
205.188.116.134,2011/01/02,02:52:03,"GET /~tozsu/Pens/Sheaffer/LegacyHeritagePalladium.jpg HTTP/1.1",200,45744
205.188.116.205,2011/01/02,02:52:04,"GET /~tozsu/Pens/Sheaffer/LegacyHeritageVictorian.jpg HTTP/1.1",200,52316
205.188.116.17,2011/01/02,02:52:04,"GET /~tozsu/Pens/Sheaffer/Mediterranean.jpg HTTP/1.1",200,12830
205.188.117.9,2011/01/02,02:52:05,"GET /~tozsu/Pens/Sheaffer/PreludeGold.jpg HTTP/1.1",200,13927
205.188.116.142,2011/01/02,02:52:05,"GET /~tozsu/Pens/Sheaffer/TargaFredForce.jpg HTTP/1.1",200,73487
205.188.117.15,2011/01/02,02:52:05,"GET /~tozsu/Pens/Sheaffer/TargaIvoire.jpg HTTP/1.1",200,55613
205.188.117.74,2011/01/02,02:52:06,"GET /~tozsu/Pens/Sheaffer/targaambermoire.jpg HTTP/1.1",200,22658
65.8.191.160,2011/01/02,02:52:06,"GET /~tozsu/Pens/Sheaffer/TargaFredForce.jpg HTTP/1.1",200,32768
205.188.117.74,2011/01/02,02:52:07,"GET /~tozsu/Pens/Sheaffer/TargaGreenSwirl.jpg HTTP/1.1",200,30793
205.188.117.5,2011/01/02,02:52:08,"GET /~tozsu/Pens/Sheaffer/TargaBlueMoire.jpg HTTP/1.1",200,105211
205.188.117.9,2011/01/02,02:52:08,"GET /~tozsu/Pens/Sheaffer/TargaBrown.jpg HTTP/1.1",200,16558
205.188.116.144,2011/01/02,02:52:10,"GET /~tozsu/Pens/Sheaffer/TargaGoldSet.jpg HTTP/1.1",200,19490
205.188.116.17,2011/01/02,02:52:10,"GET /~tozsu/Pens/Sheaffer/TargaBurgundy.jpg HTTP/1.1",200,12724
205.188.116.143,2011/01/02,02:52:10,"GET /~tozsu/Pens/Sheaffer/TargaGreen.jpg HTTP/1.1",200,36060
205.188.116.203,2011/01/02,02:52:10,"GET /~tozsu/Pens/Sheaffer/targayellow.jpg HTTP/1.1",200,36481
205.188.117.73,2011/01/02,02:52:11,"GET /~tozsu/Pens/Sheaffer/TargaRed.jpg HTTP/1.1",200,4840
205.188.117.66,2011/01/02,02:52:11,"GET /~tozsu/Pens/Sheaffer/TargaSilver.jpg HTTP/1.1",200,14693
205.188.116.195,2011/01/02,02:52:11,"GET /~tozsu/Pens/Sheaffer/TargaSilverGeometric.jpg HTTP/1.1",200,30633
205.188.117.72,2011/01/02,02:52:11,"GET /~tozsu/Pens/Sheaffer/TargaStriped.jpg HTTP/1.1",200,13195
205.188.116.140,2011/01/02,02:52:12,"GET /~tozsu/Pens/Sheaffer/TargaGoldHatch.jpg HTTP/1.1",200,36283
205.188.117.17,2011/01/02,02:52:12,"GET /~tozsu/Pens/Sheaffer/targagoldplatedhash.jpg HTTP/1.1",200,34306
205.188.116.145,2011/01/02,02:52:12,"GET /~tozsu/Pens/Sheaffer/TargaMediciLine.jpg HTTP/1.1",200,70186
205.188.116.206,2011/01/02,02:52:13,"GET /~tozsu/Pens/Sheaffer/TargaFeather.jpg HTTP/1.1",200,37887
205.188.116.134,2011/01/02,02:52:13,"GET /~tozsu/Pens/Sheaffer/TargaBlue.jpg HTTP/1.1",200,24293
205.188.117.75,2011/01/02,02:52:14,"GET /~tozsu/Pens/Sheaffer/TargaBlueSwirl.jpg HTTP/1.1",200,28656
205.188.116.209,2011/01/02,02:52:14,"GET /~tozsu/Pens/Sheaffer/TargaGrey1028.jpg HTTP/1.1",200,56891
205.188.116.204,2011/01/02,02:52:15,"GET /~tozsu/Pens/Sheaffer/targagunmetal.jpg HTTP/1.1",200,29250
205.188.116.135,2011/01/02,02:52:15,"GET /~tozsu/Pens/Sheaffer/targacopper.jpg HTTP/1.1",200,31512
205.188.117.77,2011/01/02,02:52:16,"GET /~tozsu/Pens/Sheaffer/targabrushedmetal.jpg HTTP/1.1",200,30221
205.188.116.202,2011/01/02,02:52:16,"GET /~tozsu/Pens/Sheaffer/TargaBrass.jpg HTTP/1.1",200,25469
205.188.116.6,2011/01/02,02:52:17,"GET /~tozsu/Pens/Sheaffer/Targa1003.jpg HTTP/1.1",200,27321
205.188.116.205,2011/01/02,02:52:17,"GET /~tozsu/Pens/Sheaffer/TargaChrome.jpg HTTP/1.1",200,29215
205.188.116.13,2011/01/02,02:52:17,"GET /~tozsu/Pens/Sheaffer/TargaBlLaq.jpg HTTP/1.1",200,34650
205.188.117.19,2011/01/02,02:52:18,"GET /~tozsu/Pens/Sheaffer/TargaCrossHatch.jpg HTTP/1.1",200,40456
205.188.116.209,2011/01/02,02:52:18,"GET /~tozsu/Pens/Sheaffer/TargaBurgundy2.jpg HTTP/1.1",200,54005
205.188.116.133,2011/01/02,02:52:18,"GET /~tozsu/Pens/Sheaffer/TargaSilver2.jpg HTTP/1.1",200,43730
205.188.116.202,2011/01/02,02:52:19,"GET /~tozsu/Pens/Sheaffer/TargaSlimGold.jpg HTTP/1.1",200,8933
205.188.116.204,2011/01/02,02:52:19,"GET /~tozsu/Pens/Sheaffer/TargaSlim1052.jpg HTTP/1.1",200,26472
205.188.116.200,2011/01/02,02:52:20,"GET /~tozsu/Pens/Sheaffer/TargaSlim1003.jpg HTTP/1.1",200,27727
205.188.116.11,2011/01/02,02:52:20,"GET /~tozsu/Pens/Sheaffer/TargaSlimSilver.jpg HTTP/1.1",200,21873
205.188.117.78,2011/01/02,02:52:20,"GET /~tozsu/Pens/Sheaffer/TargaSlimEngraved.jpg HTTP/1.1",200,63295
205.188.116.203,2011/01/02,02:52:21,"GET /~tozsu/gifs/smallbackarrow.gif HTTP/1.1",200,299
66.249.71.5,2011/01/02,02:54:40,"GET /tcde-smdb/smdb09/talks/bruno.pptx HTTP/1.1",200,276346
95.108.158.230,2011/01/02,02:55:54,"GET /~tozsu/Pens/Sheaffer/AdmiralGreen.jpg HTTP/1.1",200,9151
220.181.108.85,2011/01/02,02:57:02,"GET /~tozsu/gifs/ozsu06-medium.jpg HTTP/1.1",200,213311
58.65.183.115,2011/01/02,02:59:04,"GET /templates/show.css HTTP/1.1",200,272
58.65.183.115,2011/01/02,02:59:05,"GET /templates/main.css HTTP/1.1",200,7651
58.65.183.115,2011/01/02,02:59:05,"GET /templates/hide.css HTTP/1.1",200,344
58.65.183.115,2011/01/02,02:59:05,"GET /templates/styleswitcher.js HTTP/1.1",304,0
58.65.183.115,2011/01/02,02:59:06,"GET /publications/ HTTP/1.1",200,64509
58.65.183.115,2011/01/02,02:59:07,"GET /templates/littlecampaignlogo.gif HTTP/1.1",304,0
58.65.183.115,2011/01/02,02:59:07,"GET /templates/valid-html401.gif HTTP/1.1",304,0
58.65.183.115,2011/01/02,02:59:07,"GET /templates/vcss.gif HTTP/1.1",304,0
58.65.183.115,2011/01/02,02:59:07,"GET /templates/brarrow.png HTTP/1.1",304,0
58.65.183.115,2011/01/02,02:59:07,"GET /templates/bdot.png HTTP/1.1",304,0
58.65.183.115,2011/01/02,02:59:07,"GET /templates/bext.png HTTP/1.1",304,0
58.65.183.115,2011/01/02,02:59:07,"GET /templates/google.gif HTTP/1.1",304,0
58.65.183.115,2011/01/02,02:59:07,"GET /templates/bdarrow.png HTTP/1.1",304,0
58.65.183.115,2011/01/02,02:59:07,"GET /templates/uwlogo.gif HTTP/1.1",304,0
58.65.183.115,2011/01/02,02:59:07,"GET /templates/vhosts/db.uwaterloo.ca/onlyBanner.png HTTP/1.1",304,0
95.108.158.230,2011/01/02,02:59:10,"GET /~tozsu/Pens/Visconti/ViscontiCamelot.jpg HTTP/1.1",200,48247
66.249.71.5,2011/01/02,02:59:49,"GET /tcde-smdb/smdb09/talks/Kantere.pptx HTTP/1.1",200,1834554
220.181.108.90,2011/01/02,03:01:07,"GET /~tozsu/gifs/vldb-small.gif HTTP/1.1",200,499
195.43.12.154,2011/01/02,03:01:27,"GET / HTTP/1.1",200,11336
195.43.12.154,2011/01/02,03:01:27,"GET /templates/show.css HTTP/1.1",200,271
195.43.12.154,2011/01/02,03:01:27,"GET /templates/styleswitcher.js HTTP/1.1",200,1840
195.43.12.154,2011/01/02,03:01:27,"GET /templates/main.css HTTP/1.1",200,7740
195.43.12.154,2011/01/02,03:01:28,"GET /templates/hide.css HTTP/1.1",200,346
195.43.12.154,2011/01/02,03:01:28,"GET /templates/littlecampaignlogo.gif HTTP/1.1",200,1228
195.43.12.154,2011/01/02,03:01:28,"GET /templates/valid-html401.gif HTTP/1.1",200,2306
195.43.12.154,2011/01/02,03:01:28,"GET /templates/google.gif HTTP/1.1",200,1607
195.43.12.154,2011/01/02,03:01:28,"GET /templates/vcss.gif HTTP/1.1",200,1196
195.43.12.154,2011/01/02,03:01:28,"GET /templates/uwlogo.gif HTTP/1.1",200,1678
195.43.12.154,2011/01/02,03:01:28,"GET /templates/brarrow.png HTTP/1.1",200,248
195.43.12.154,2011/01/02,03:01:28,"GET /templates/vhosts/db.uwaterloo.ca/onlyBanner.png HTTP/1.1",200,1463
195.43.12.154,2011/01/02,03:01:28,"GET /templates/bdot.png HTTP/1.1",200,267
195.43.12.154,2011/01/02,03:01:28,"GET /templates/bext.png HTTP/1.1",200,218
195.43.12.154,2011/01/02,03:01:29,"GET /favicon.ico HTTP/1.1",200,318
58.65.183.115,2011/01/02,03:02:10,"GET /templates/hide.css HTTP/1.1",200,344
58.65.183.115,2011/01/02,03:02:10,"GET /templates/main.css HTTP/1.1",200,7651
58.65.183.115,2011/01/02,03:02:10,"GET /templates/show.css HTTP/1.1",200,272
95.108.158.230,2011/01/02,03:02:25,"GET /~tozsu/Pens/SalesOld/Kaweco.jpg HTTP/1.1",200,117030
mbl-65-183-115.dsl.net.pk,2011/01/02,03:02:26,"GET /local/ HTTP/1.1",403,301
66.249.71.5,2011/01/02,03:04:56,"GET /~plragde/papers/hlayer_ESA.ps HTTP/1.1",301,357
95.108.158.230,2011/01/02,03:05:36,"GET /~tozsu/Pens/Pelikan/1931.jpg HTTP/1.1",200,10553
195.43.12.154,2011/01/02,03:05:40,"GET /local/ HTTP/1.1",403,301
220.181.108.95,2011/01/02,03:06:57,"GET /~tozsu/Pens/Conway%20Stewart/Churchill.jpg HTTP/1.1",200,30449
67.195.112.32,2011/01/02,03:07:03,"GET /tcde-smdb/smdb07pix/img009.jpeg.html HTTP/1.0",200,2957
95.108.158.230,2011/01/02,03:08:53,"GET /~tozsu/Pens/Pelikan/Golfset.jpg HTTP/1.1",200,12231
220.181.108.83,2011/01/02,03:11:11,"GET /~tozsu/Pens/ConwayStewart/ConwayStewart.jpg HTTP/1.1",404,334
67.195.112.32,2011/01/02,03:11:35,"GET /~alopez-o/math-faq/mathtext/node18.html HTTP/1.0",301,355
95.108.158.230,2011/01/02,03:12:10,"GET /~tozsu/Pens/SalesOld/BexleyClassique2.jpg HTTP/1.1",200,35181
95.108.158.230,2011/01/02,03:15:24,"GET /~tozsu/Pens/Others/DunhillAD2000.jpg HTTP/1.1",200,30375
220.181.108.76,2011/01/02,03:16:56,"GET /~tozsu/Pens/Others/MontExtra.jpg HTTP/1.1",200,12683
24.108.200.228,2011/01/02,03:18:15,"GET /~tozsu/Pens/penlistings.html HTTP/1.1",200,70040
24.108.200.228,2011/01/02,03:18:15,"GET /~tozsu/gifs/hrule.gif HTTP/1.1",200,3079
24.108.200.228,2011/01/02,03:18:16,"GET /~tozsu/Pens/wpaper-1024x768.gif HTTP/1.1",200,526392
95.108.158.230,2011/01/02,03:18:56,"GET /~tozsu/Pens/Waterman/EmblemCdn.jpg HTTP/1.1",200,31237
220.181.108.89,2011/01/02,03:21:20,"GET /~tozsu/Pens/Others/Rotring.jpg HTTP/1.1",200,82962
95.108.158.230,2011/01/02,03:22:11,"GET /~tozsu/Pens/SalesOld/6Dostoevsky.jpg HTTP/1.1",200,61078
67.195.112.32,2011/01/02,03:22:43,"GET /events/meetinginfo HTTP/1.0",200,8280
67.195.112.32,2011/01/02,03:22:44,"GET /templates/show.css HTTP/1.0",200,259
67.195.112.32,2011/01/02,03:22:44,"GET /templates/main.css HTTP/1.0",200,7721
67.195.112.32,2011/01/02,03:22:44,"GET /templates/hide.css HTTP/1.0",200,334
95.108.158.230,2011/01/02,03:25:25,"GET /~tozsu/Pens/Pelikan/Evolution_of_Script.jpg HTTP/1.1",200,33113
187.27.21.80,2011/01/02,03:26:01,"GET /db_seminars/notes/christos.pdf HTTP/1.1",200,65536
187.27.21.80,2011/01/02,03:26:35,"GET /favicon.ico HTTP/1.1",200,318
187.27.21.80,2011/01/02,03:26:35,"GET /db_seminars/notes/christos.pdf HTTP/1.1",206,237857
187.27.21.80,2011/01/02,03:26:39,"GET /favicon.ico HTTP/1.1",200,318
67.195.112.32,2011/01/02,03:26:49,"GET /ddbms/publications/ozsu/multi/execmod.fg.Z HTTP/1.0",200,9165
220.181.108.80,2011/01/02,03:27:01,"GET /~tozsu/Pens/Parker/DuofoldGrey.jpg HTTP/1.1",200,32355
77.88.30.248,2011/01/02,03:28:23,"GET /%7Eddbms/projects/xbench/Specification.html HTTP/1.1",404,332
67.195.112.32,2011/01/02,03:28:31,"GET /events/spring_2002.htm HTTP/1.0",200,15318
95.108.158.230,2011/01/02,03:29:07,"GET /~tozsu/Pens/pfm3black.jpg HTTP/1.1",403,320
220.181.108.76,2011/01/02,03:31:22,"GET /~tozsu/Pens/Sheaffer/ConnaisseurBlue.jpg HTTP/1.1",200,46848
67.161.34.160,2011/01/02,03:31:46,"GET /~alopez-o HTTP/1.1",301,337
58.61.164.40,2011/01/02,03:31:50,"GET /~tozsu/Pens/Delta.html HTTP/1.1",200,2024
95.108.158.230,2011/01/02,03:32:40,"GET /~tozsu/Pens/Pelikan/Classic-P41.jpg HTTP/1.1",200,4648
38.99.98.147,2011/01/02,03:34:01,"GET /robots.txt HTTP/1.1",404,301
116.125.142.171,2011/01/02,03:34:12,"GET /~fwtompa/cs741/ HTTP/1.1",301,343
116.125.142.171,2011/01/02,03:35:17,"GET /~gisli/cs848 HTTP/1.1",404,303
116.125.142.171,2011/01/02,03:35:48,"GET /~imunro/CS840.htm HTTP/1.1",301,345
95.108.158.230,2011/01/02,03:36:20,"GET /~tozsu/Pens/Pelikan/P355.jpg HTTP/1.1",200,9938
173.32.156.222,2011/01/02,03:36:45,"GET /%7Egweddell/cs338/a1.pdf HTTP/1.1",301,350
173.32.156.222,2011/01/02,03:37:05,"GET /%7Egweddell/cs338/slides3.pdf HTTP/1.1",301,355
220.181.108.95,2011/01/02,03:37:06,"GET /~tozsu/Pens/Sheaffer/ConnaisseurTortoise.jpg HTTP/1.1",200,16062
173.32.156.222,2011/01/02,03:37:12,"GET /%7Egweddell/cs338/slides6.pdf HTTP/1.1",301,355
38.99.98.147,2011/01/02,03:37:16,"GET /events/archive HTTP/1.1",200,8422
173.32.156.222,2011/01/02,03:37:23,"GET /%7Egweddell/cs338/slides8.pdf HTTP/1.1",301,355
38.99.98.147,2011/01/02,03:37:24,"GET /events/meetinginfo HTTP/1.1",200,8467
